base_revision,id,product_id,sku,finish,width_mm,height_mm,thickness_mm,lifecycle,availability
1,OPTION-75598cbb5c9350,serena-pewter,,Structured matt,1198,2798,,unconfirmed,unknown
1,OPTION-5e5f669bbc5ef6,serena-pewter,,Vintage,298,598,,unconfirmed,unknown
1,OPTION-284649e49da849,serena-pewter,,Vintage,598,598,,unconfirmed,unknown
1,OPTION-b9dab78a26b735,serena-pewter,,Vintage,598,1198,,unconfirmed,unknown
1,OPTION-2778cf763168bd,serena-pewter,,20mm,600,1200,,unconfirmed,unknown
1,OPTION-f0c8d2f3372b7e,serena-pewter,,20mm,900,900,,unconfirmed,unknown
1,OPTION-cac45e3ab242e2,serena-dusk,,Structured Honed,298,598,,unconfirmed,unknown
1,OPTION-83a0e9195779d1,serena-dusk,,Structured Honed,598,598,,unconfirmed,unknown
1,OPTION-aa15fecd464e74,serena-dusk,,Structured Honed,598,1198,,unconfirmed,unknown
1,OPTION-182cb9e9492a96,serena-dusk,,Structured Honed,1198,1198,,unconfirmed,unknown
1,OPTION-a574704a959b61,serena-dusk,,Structured Honed,898,898,,unconfirmed,unknown
1,OPTION-9fc600444e8b32,serena-dusk,,Structured Honed,1198,2798,,unconfirmed,unknown
1,OPTION-28cacd08e0a553,serena-dusk,,Structured matt,298,598,,unconfirmed,unknown
1,OPTION-e5d6c62d0390e6,serena-dusk,,Structured matt,598,598,,unconfirmed,unknown
1,OPTION-9e2b342945b90b,serena-dusk,,Structured matt,598,1198,,unconfirmed,unknown
1,OPTION-606f38e5a0c461,serena-dusk,,Structured matt,1198,1198,,unconfirmed,unknown
1,OPTION-f8c61b7d1542b3,serena-dusk,,Structured matt,898,898,,unconfirmed,unknown
1,OPTION-b8d0905b02b65c,serena-dusk,,Structured matt,1198,2798,,unconfirmed,unknown
1,OPTION-bf74ef5bb713ef,serena-dusk,,Vintage,298,598,,unconfirmed,unknown
1,OPTION-d680cb79d65907,serena-dusk,,Vintage,598,598,,unconfirmed,unknown
1,OPTION-1211639b6191cf,serena-dusk,,Vintage,598,1198,,unconfirmed,unknown
1,OPTION-4ee5298a920602,serena-dusk,,20mm,600,1200,,unconfirmed,unknown
1,OPTION-83188ac970d447,serena-dusk,,20mm,900,900,,unconfirmed,unknown
1,OPTION-f98fcb001980b3,serena-valley,,Structured Honed,298,598,,unconfirmed,unknown
1,OPTION-6da200eda6788f,serena-valley,,Structured Honed,598,598,,unconfirmed,unknown
1,OPTION-1e889252af5184,serena-valley,,Structured Honed,598,1198,,unconfirmed,unknown
1,OPTION-b53c24adc4d399,serena-valley,,Structured Honed,1198,1198,,unconfirmed,unknown
1,OPTION-f8de7c8ccd1c2a,serena-valley,,Structured Honed,898,898,,unconfirmed,unknown
1,OPTION-637f12efaf5723,serena-valley,,Structured Honed,1198,2798,,unconfirmed,unknown
1,OPTION-a2b4d98b628975,serena-valley,,Structured matt,298,598,,unconfirmed,unknown
1,OPTION-047062f43bde19,serena-valley,,Structured matt,598,598,,unconfirmed,unknown
1,OPTION-9f20fcff241515,serena-valley,,Structured matt,598,1198,,unconfirmed,unknown
1,OPTION-1cde26d4e180eb,serena-valley,,Structured matt,1198,1198,,unconfirmed,unknown
1,OPTION-75ed68b43513f2,serena-valley,,Structured matt,898,898,,unconfirmed,unknown
1,OPTION-8e6605a0063cf4,serena-valley,,Structured matt,1198,2798,,unconfirmed,unknown
1,OPTION-7876dc34d74812,serena-valley,,Vintage,298,598,,unconfirmed,unknown
1,OPTION-b0a07c2a52810b,serena-valley,,Vintage,598,598,,unconfirmed,unknown
1,OPTION-09019eecd02903,serena-valley,,Vintage,598,1198,,unconfirmed,unknown
1,OPTION-bd8f49c63fc6d5,serena-valley,,20mm,600,1200,,unconfirmed,unknown
1,OPTION-5d170c7afc6bef,serena-valley,,20mm,900,900,,unconfirmed,unknown
1,OPTION-fcc35731892d0b,lithoform-crosscut-dunes,,Structured Honed,298,598,,unconfirmed,unknown
1,OPTION-fc2586c817ac2e,lithoform-crosscut-dunes,,Structured Honed,598,598,,unconfirmed,unknown
1,OPTION-03cfd38682ecc0,lithoform-crosscut-dunes,,Structured Honed,598,1198,,unconfirmed,unknown
1,OPTION-cf1df63378be69,lithoform-crosscut-dunes,,Structured Honed,1198,1198,,unconfirmed,unknown
1,OPTION-babf35924f4eec,lithoform-crosscut-dunes,,Structured Honed,898,898,,unconfirmed,unknown
1,OPTION-bd2607357a5dab,lithoform-crosscut-dunes,,Structured Honed,1198,2798,,unconfirmed,unknown
1,OPTION-495f065b465e3e,lithoform-crosscut-dunes,,Structured matt,298,598,,unconfirmed,unknown
1,OPTION-59837b016f373f,lithoform-crosscut-dunes,,Structured matt,598,598,,unconfirmed,unknown
1,OPTION-b39dcb4eb7f276,lithoform-crosscut-dunes,,Structured matt,598,1198,,unconfirmed,unknown
1,OPTION-32405d2a8cc821,lithoform-crosscut-dunes,,Structured matt,1198,1198,,unconfirmed,unknown
1,OPTION-951b76a8c72531,lithoform-crosscut-dunes,,Structured matt,898,898,,unconfirmed,unknown
1,OPTION-d1596ee6920608,lithoform-crosscut-dunes,,Structured matt,1198,2798,,unconfirmed,unknown
1,OPTION-e817b012a724ff,lithoform-crosscut-dunes,,Vintage,298,598,,unconfirmed,unknown
1,OPTION-2c2fcea09cf03f,lithoform-crosscut-dunes,,Vintage,598,598,,unconfirmed,unknown
1,OPTION-f5d522d2d6501b,lithoform-crosscut-dunes,,Vintage,598,1198,,unconfirmed,unknown
1,OPTION-a68bed790588bb,lithoform-crosscut-dunes,,20mm,600,1200,,unconfirmed,unknown
1,OPTION-2ae86e99f7ba53,lithoform-crosscut-dunes,,20mm,900,900,,unconfirmed,unknown
1,OPTION-c392ba66ffe0dd,lithoform-crosscut-coast,,Structured Honed,298,598,,unconfirmed,unknown
1,OPTION-0df8744a1bf204,lithoform-crosscut-coast,,Structured Honed,598,598,,unconfirmed,unknown
1,OPTION-6508bd7d74f86f,lithoform-crosscut-coast,,Structured Honed,598,1198,,unconfirmed,unknown
1,OPTION-97aeae8e3870d5,lithoform-crosscut-coast,,Structured Honed,1198,1198,,unconfirmed,unknown
1,OPTION-a9e79d79d393b7,lithoform-crosscut-coast,,Structured Honed,898,898,,unconfirmed,unknown
1,OPTION-93cb68236e8bf2,lithoform-crosscut-coast,,Structured Honed,1198,2798,,unconfirmed,unknown
1,OPTION-b2258a9d1e72b7,lithoform-crosscut-coast,,Structured matt,298,598,,unconfirmed,unknown
1,OPTION-965c7000d92630,lithoform-crosscut-coast,,Structured matt,598,598,,unconfirmed,unknown
1,OPTION-9853898eddf779,lithoform-crosscut-coast,,Structured matt,598,1198,,unconfirmed,unknown
1,OPTION-7930a0876d0508,lithoform-crosscut-coast,,Structured matt,1198,1198,,unconfirmed,unknown
1,OPTION-9a22eda11ecb4c,lithoform-crosscut-coast,,Structured matt,898,898,,unconfirmed,unknown
1,OPTION-5b0ff951768245,lithoform-crosscut-coast,,Structured matt,1198,2798,,unconfirmed,unknown
1,OPTION-c14d150f99d3ed,lithoform-crosscut-coast,,Vintage,298,598,,unconfirmed,unknown
1,OPTION-e3800a93c778c6,lithoform-crosscut-coast,,Vintage,598,598,,unconfirmed,unknown
1,OPTION-b30681172707b4,lithoform-crosscut-coast,,Vintage,598,1198,,unconfirmed,unknown
1,OPTION-713ad41fae9b42,lithoform-crosscut-coast,,20mm,600,1200,,unconfirmed,unknown
1,OPTION-34b8102b7bec5c,lithoform-crosscut-coast,,20mm,900,900,,unconfirmed,unknown
1,OPTION-85ce65bc9f4017,lithoform-crosscut-vista,,Structured Honed,298,598,,unconfirmed,unknown
1,OPTION-45af11f1e68695,lithoform-crosscut-vista,,Structured Honed,598,598,,unconfirmed,unknown
1,OPTION-2aaf857215fbd5,lithoform-crosscut-vista,,Structured Honed,598,1198,,unconfirmed,unknown
1,OPTION-1c930de5dd73bf,lithoform-crosscut-vista,,Structured Honed,1198,1198,,unconfirmed,unknown
1,OPTION-bcab19b1247a84,lithoform-crosscut-vista,,Structured Honed,898,898,,unconfirmed,unknown
1,OPTION-7f9d5f593e1b12,lithoform-crosscut-vista,,Structured Honed,1198,2798,,unconfirmed,unknown
1,OPTION-c181f18441080d,lithoform-crosscut-vista,,Structured matt,298,598,,unconfirmed,unknown
1,OPTION-cf088fc9551b3b,lithoform-crosscut-vista,,Structured matt,598,598,,unconfirmed,unknown
1,OPTION-dc6361724bc27a,lithoform-crosscut-vista,,Structured matt,598,1198,,unconfirmed,unknown
1,OPTION-2f96b7d9ecc7fd,lithoform-crosscut-vista,,Structured matt,1198,1198,,unconfirmed,unknown
1,OPTION-c194c767f6ede5,lithoform-crosscut-vista,,Structured matt,898,898,,unconfirmed,unknown
1,OPTION-a0271748891efa,lithoform-crosscut-vista,,Structured matt,1198,2798,,unconfirmed,unknown
1,OPTION-788361d1c22a04,lithoform-crosscut-vista,,Vintage,298,598,,unconfirmed,unknown
1,OPTION-c8e3baf15659de,lithoform-crosscut-vista,,Vintage,598,598,,unconfirmed,unknown
1,OPTION-006dfee5121380,lithoform-crosscut-vista,,Vintage,598,1198,,unconfirmed,unknown
1,OPTION-85c9c562014129,lithoform-crosscut-vista,,20mm,600,1200,,unconfirmed,unknown
1,OPTION-04238818d943e2,lithoform-crosscut-vista,,20mm,900,900,,unconfirmed,unknown
1,OPTION-932325c80bc3f0,lithoform-crosscut-twilight,,Structured Honed,298,598,,unconfirmed,unknown
1,OPTION-9d1ff604918ecf,lithoform-crosscut-twilight,,Structured Honed,598,598,,unconfirmed,unknown
1,OPTION-dd1fbe537e6b7c,lithoform-crosscut-twilight,,Structured Honed,598,1198,,unconfirmed,unknown
1,OPTION-8f2fa13a405dc4,lithoform-crosscut-twilight,,Structured Honed,1198,1198,,unconfirmed,unknown
1,OPTION-3971809b7a0a11,lithoform-crosscut-twilight,,Structured Honed,898,898,,unconfirmed,unknown
1,OPTION-e464ef5d3603b4,lithoform-crosscut-twilight,,Structured Honed,1198,2798,,unconfirmed,unknown
1,OPTION-be2df8c506fbc0,lithoform-crosscut-twilight,,Structured matt,298,598,,unconfirmed,unknown
1,OPTION-e4a26561acba76,lithoform-crosscut-twilight,,Structured matt,598,598,,unconfirmed,unknown
1,OPTION-48008979315a80,lithoform-crosscut-twilight,,Structured matt,598,1198,,unconfirmed,unknown
1,OPTION-54134a3e46e6b2,lithoform-crosscut-twilight,,Structured matt,1198,1198,,unconfirmed,unknown
1,OPTION-0e5a65a92fe0ef,lithoform-crosscut-twilight,,Structured matt,898,898,,unconfirmed,unknown
1,OPTION-7bb7c76b02a9d1,lithoform-crosscut-twilight,,Structured matt,1198,2798,,unconfirmed,unknown
1,OPTION-5f85db3fcfbcba,lithoform-crosscut-twilight,,Vintage,298,598,,unconfirmed,unknown
1,OPTION-656e7db3390349,lithoform-crosscut-twilight,,Vintage,598,598,,unconfirmed,unknown
1,OPTION-8b57b9377d4c80,lithoform-crosscut-twilight,,Vintage,598,1198,,unconfirmed,unknown
1,OPTION-0787e438916c23,lithoform-crosscut-twilight,,20mm,600,1200,,unconfirmed,unknown
1,OPTION-fa6b6be1c05915,lithoform-crosscut-twilight,,20mm,900,900,,unconfirmed,unknown
1,OPTION-80eb0099eea8d7,lithoform-veincut-dunes,,Structured Honed,298,598,,unconfirmed,unknown
1,OPTION-198cae54212fc1,lithoform-veincut-dunes,,Structured Honed,598,1198,,unconfirmed,unknown
1,OPTION-39e483a71bdbc4,lithoform-veincut-dunes,,Structured Honed,898,1798,,unconfirmed,unknown
1,OPTION-d2be5cf82f92eb,lithoform-veincut-dunes,,Structured Honed,1198,2798,,unconfirmed,unknown
1,OPTION-537531b3447d2c,lithoform-veincut-dunes,,Structured matt,298,598,,unconfirmed,unknown
1,OPTION-72e89197f18001,lithoform-veincut-dunes,,Structured matt,598,1198,,unconfirmed,unknown
1,OPTION-1c0a0f89a8cfc3,lithoform-veincut-dunes,,Structured matt,898,1798,,unconfirmed,unknown
1,OPTION-8fe77b94ff9792,lithoform-veincut-dunes,,Structured matt,1198,2798,,unconfirmed,unknown
1,OPTION-f51b2954336520,lithoform-veincut-dunes,,Vintage,298,598,,unconfirmed,unknown
1,OPTION-e5d93930cfc133,lithoform-veincut-dunes,,Vintage,898,1798,,unconfirmed,unknown
1,OPTION-18d05d7ef449ad,lithoform-veincut-dunes,,Vintage,598,1198,,unconfirmed,unknown
1,OPTION-9b167da48e24d5,lithoform-veincut-dunes,,20mm,600,1200,,unconfirmed,unknown
1,OPTION-5108d8c6752497,lithoform-veincut-coast,,Structured Honed,298,598,,unconfirmed,unknown
1,OPTION-690b314629de79,lithoform-veincut-coast,,Structured Honed,598,1198,,unconfirmed,unknown
1,OPTION-f80e4be3a5e8df,lithoform-veincut-coast,,Structured Honed,898,1798,,unconfirmed,unknown
1,OPTION-3d4b7b98b528c7,lithoform-veincut-coast,,Structured Honed,1198,2798,,unconfirmed,unknown
1,OPTION-66816c25a00f20,lithoform-veincut-coast,,Structured matt,298,598,,unconfirmed,unknown
1,OPTION-ad3028746a58b9,lithoform-veincut-coast,,Structured matt,598,1198,,unconfirmed,unknown
1,OPTION-35ee96d3f47f06,lithoform-veincut-coast,,Structured matt,898,1798,,unconfirmed,unknown
1,OPTION-67f9122d134e66,lithoform-veincut-coast,,Structured matt,1198,2798,,unconfirmed,unknown
1,OPTION-1010f9978fe25a,lithoform-veincut-coast,,Vintage,298,598,,unconfirmed,unknown
1,OPTION-557f94db9f85f2,lithoform-veincut-coast,,Vintage,898,1798,,unconfirmed,unknown
1,OPTION-09f5669905a202,lithoform-veincut-coast,,Vintage,598,1198,,unconfirmed,unknown
1,OPTION-86d2f80b9ed83a,lithoform-veincut-coast,,20mm,600,1200,,unconfirmed,unknown
1,OPTION-4f422274962f2a,lithoform-veincut-vista,,Structured Honed,298,598,,unconfirmed,unknown
1,OPTION-a254d6b5c15c54,lithoform-veincut-vista,,Structured Honed,598,1198,,unconfirmed,unknown
1,OPTION-8b82e83fd8ab2e,lithoform-veincut-vista,,Structured Honed,898,1798,,unconfirmed,unknown
1,OPTION-011b5028b8f179,lithoform-veincut-vista,,Structured Honed,1198,2798,,unconfirmed,unknown
1,OPTION-ed686227a049c4,lithoform-veincut-vista,,Structured matt,298,598,,unconfirmed,unknown
1,OPTION-206fc06326c346,lithoform-veincut-vista,,Structured matt,598,1198,,unconfirmed,unknown
1,OPTION-69f45160a55a72,lithoform-veincut-vista,,Structured matt,898,1798,,unconfirmed,unknown
1,OPTION-7209f3039d6ae3,lithoform-veincut-vista,,Structured matt,1198,2798,,unconfirmed,unknown
1,OPTION-e5604d2c10c3c0,lithoform-veincut-vista,,Vintage,298,598,,unconfirmed,unknown
1,OPTION-bb6894c1a105da,lithoform-veincut-vista,,Vintage,898,1798,,unconfirmed,unknown
1,OPTION-7a4efd78c095c5,lithoform-veincut-vista,,Vintage,598,1198,,unconfirmed,unknown
1,OPTION-e95d9ba39b49f3,lithoform-veincut-vista,,20mm,600,1200,,unconfirmed,unknown
1,OPTION-d8d51858c868fa,lithoform-veincut-twilight,,Structured Honed,298,598,,unconfirmed,unknown
1,OPTION-146013a454d843,lithoform-veincut-twilight,,Structured Honed,598,1198,,unconfirmed,unknown
1,OPTION-c64c7bfe1805e2,lithoform-veincut-twilight,,Structured Honed,898,1798,,unconfirmed,unknown
1,OPTION-94253d286dd076,lithoform-veincut-twilight,,Structured Honed,1198,2798,,unconfirmed,unknown
1,OPTION-2d4b7197c70ebb,lithoform-veincut-twilight,,Structured matt,298,598,,unconfirmed,unknown
1,OPTION-686081a7f682ac,lithoform-veincut-twilight,,Structured matt,598,1198,,unconfirmed,unknown
1,OPTION-07de1595495d4f,lithoform-veincut-twilight,,Structured matt,898,1798,,unconfirmed,unknown
1,OPTION-a8f0461d6b3cd7,lithoform-veincut-twilight,,Structured matt,1198,2798,,unconfirmed,unknown
1,OPTION-948e4f48bca153,lithoform-veincut-twilight,,Vintage,298,598,,unconfirmed,unknown
1,OPTION-15c024625acc92,lithoform-veincut-twilight,,Vintage,898,1798,,unconfirmed,unknown
1,OPTION-3733ae853bd30a,lithoform-veincut-twilight,,Vintage,598,1198,,unconfirmed,unknown
1,OPTION-e3e75f8636ab87,lithoform-veincut-twilight,,20mm,600,1200,,unconfirmed,unknown
1,OPTION-82835bc970b958,monoforma-moonlight,,Unglazed Polished,298,598,,unconfirmed,unknown
1,OPTION-74d35aa23765e5,monoforma-moonlight,,Unglazed Polished,598,598,,unconfirmed,unknown
1,OPTION-8b1dd7b807554a,monoforma-moonlight,,Unglazed Polished,598,1198,,unconfirmed,unknown
1,OPTION-a0354ce47c502c,monoforma-moonlight,,Unglazed Polished,1198,1198,,unconfirmed,unknown
1,OPTION-187786087639a9,monoforma-moonlight,,Unglazed Polished,1198,2798,,unconfirmed,unknown
1,OPTION-467e216c5aab33,monoforma-moonlight,,Honed,298,598,,unconfirmed,unknown
1,OPTION-d019f040d2897b,monoforma-moonlight,,Honed,598,598,,unconfirmed,unknown
1,OPTION-d8b25cbd790eb4,monoforma-moonlight,,Honed,598,1198,,unconfirmed,unknown
1,OPTION-49d8af2eb2785f,monoforma-moonlight,,Honed,1198,1198,,unconfirmed,unknown
1,OPTION-5746ff163668e6,monoforma-moonlight,,Honed,1198,2798,,unconfirmed,unknown
1,OPTION-27c508cb4315aa,monoforma-moonlight,,Silk,298,598,,unconfirmed,unknown
1,OPTION-29c3594425f3ba,monoforma-moonlight,,Silk,598,598,,unconfirmed,unknown
1,OPTION-242c67b930e025,monoforma-moonlight,,Silk,598,1198,,unconfirmed,unknown
1,OPTION-67783a849c2ba3,monoforma-moonlight,,Silk,1198,1198,,unconfirmed,unknown
1,OPTION-e18a92e4c23c89,monoforma-moonlight,,Silk,1198,2798,,unconfirmed,unknown
1,OPTION-994ce47cf32cfc,monoforma-oasis,,Unglazed Polished,298,598,,unconfirmed,unknown
1,OPTION-ab8ad9bc02f04c,monoforma-oasis,,Unglazed Polished,598,598,,unconfirmed,unknown
1,OPTION-ac345665685b42,monoforma-oasis,,Unglazed Polished,598,1198,,unconfirmed,unknown
1,OPTION-e3ed9bf04dccdb,monoforma-oasis,,Unglazed Polished,1198,1198,,unconfirmed,unknown
1,OPTION-28821e484a4336,monoforma-oasis,,Unglazed Polished,1198,2798,,unconfirmed,unknown
1,OPTION-98591ba3fba4d7,monoforma-oasis,,Silk,298,598,,unconfirmed,unknown
1,OPTION-3b60eee9df146b,monoforma-oasis,,Silk,598,598,,unconfirmed,unknown
1,OPTION-08b732845707bc,monoforma-oasis,,Silk,598,1198,,unconfirmed,unknown
1,OPTION-73b5592b9c3958,monoforma-oasis,,Silk,1198,1198,,unconfirmed,unknown
1,OPTION-bd8658d69ecfb7,monoforma-oasis,,Silk,1198,2798,,unconfirmed,unknown
1,OPTION-39d6ddca3a6794,monoforma-storm,,Unglazed Polished,298,598,,unconfirmed,unknown
1,OPTION-d6a39f0a1d8fc3,monoforma-storm,,Unglazed Polished,598,598,,unconfirmed,unknown
1,OPTION-382a998255ce01,monoforma-storm,,Unglazed Polished,598,1198,,unconfirmed,unknown
1,OPTION-a8c941c6e99556,monoforma-storm,,Unglazed Polished,1198,1198,,unconfirmed,unknown
1,OPTION-10c87ba8dc9045,monoforma-storm,,Unglazed Polished,1198,2798,,unconfirmed,unknown
1,OPTION-2723a1a2e725d3,monoforma-storm,,Silk,298,598,,unconfirmed,unknown
1,OPTION-3e4da2229314c7,monoforma-storm,,Silk,598,598,,unconfirmed,unknown
1,OPTION-0b93b0461b9dfe,monoforma-storm,,Silk,598,1198,,unconfirmed,unknown
1,OPTION-4cce1c691e0063,monoforma-storm,,Silk,1198,1198,,unconfirmed,unknown
1,OPTION-d136fcbe25e294,monoforma-storm,,Silk,1198,2798,,unconfirmed,unknown
1,OPTION-6f5a798c747aa5,monoforma-silhouette,,Unglazed Polished,298,598,,unconfirmed,unknown
1,OPTION-cc90e466a7c898,monoforma-silhouette,,Unglazed Polished,598,598,,unconfirmed,unknown
1,OPTION-939a92ee8af188,monoforma-silhouette,,Unglazed Polished,598,1198,,unconfirmed,unknown
1,OPTION-3f48e8e8fd6a3c,monoforma-silhouette,,Unglazed Polished,1198,1198,,unconfirmed,unknown
1,OPTION-81af3dbd3b98d3,monoforma-silhouette,,Unglazed Polished,1198,2798,,unconfirmed,unknown
1,OPTION-ffbaa5251974d6,monoforma-silhouette,,Silk,298,598,,unconfirmed,unknown
1,OPTION-73f1364e62999d,monoforma-silhouette,,Silk,598,598,,unconfirmed,unknown
1,OPTION-a92ffd05f2c47f,monoforma-silhouette,,Silk,598,1198,,unconfirmed,unknown
1,OPTION-3057d5e5078bb6,monoforma-silhouette,,Silk,1198,1198,,unconfirmed,unknown
1,OPTION-df9b53c4b71b2d,monoforma-silhouette,,Silk,1198,2798,,unconfirmed,unknown
1,OPTION-7d33daa9ac805a,architeq-storm,,Structured Honed,598,1198,,unconfirmed,unknown
1,OPTION-8cc6d502e63076,architeq-storm,,Structured matt,298,598,,unconfirmed,unknown
1,OPTION-2707c6310a6c32,architeq-storm,,Structured matt,598,598,,unconfirmed,unknown
1,OPTION-9012e45c40b2ee,architeq-storm,,Structured matt,598,1198,,unconfirmed,unknown
1,OPTION-0036c43da72413,architeq-storm,,Structured matt,75,75,,unconfirmed,unknown
1,OPTION-42ce1a0b060a5e,architeq-moss,,Structured Honed,598,1198,,unconfirmed,unknown
1,OPTION-5d20d6c0166be0,architeq-moss,,Structured matt,298,598,,unconfirmed,unknown
1,OPTION-d294fadc0922f9,architeq-moss,,Structured matt,598,598,,unconfirmed,unknown
1,OPTION-e484c45e76b1b8,architeq-moss,,Structured matt,598,1198,,unconfirmed,unknown
1,OPTION-2debf6edef3665,architeq-moss,,Structured matt,75,75,,unconfirmed,unknown
1,OPTION-6c975c19fed1ad,architeq-cocoa,,Structured Honed,598,1198,,unconfirmed,unknown
1,OPTION-0d08ef53199697,architeq-cocoa,,Structured Honed,1198,1198,,unconfirmed,unknown
1,OPTION-a368fe6a996dad,architeq-cocoa,,Structured matt,298,598,,unconfirmed,unknown
1,OPTION-c381175f5b8c57,architeq-cocoa,,Structured matt,598,598,,unconfirmed,unknown
1,OPTION-55cedc4d250c4a,architeq-cocoa,,Structured matt,598,1198,,unconfirmed,unknown
1,OPTION-29f644f47996c6,architeq-cocoa,,Structured matt,898,898,,unconfirmed,unknown
1,OPTION-5cdd6ef2816601,architeq-cocoa,,Structured matt,1198,1198,,unconfirmed,unknown
1,OPTION-6fe9bf52cb16ee,architeq-cocoa,,Structured matt,75,75,,unconfirmed,unknown
1,OPTION-1380ce74614a4f,architeq-graphite,,Structured Honed,598,1198,,unconfirmed,unknown
1,OPTION-092cd7a39608a5,architeq-graphite,,Structured Honed,1198,1198,,unconfirmed,unknown
1,OPTION-d25ef6f0cfa9be,architeq-graphite,,Structured matt,298,598,,unconfirmed,unknown
1,OPTION-daa8231115095b,architeq-graphite,,Structured matt,598,598,,unconfirmed,unknown
1,OPTION-277eacb0f53502,architeq-graphite,,Structured matt,598,1198,,unconfirmed,unknown
1,OPTION-6d73ade0a40d49,architeq-graphite,,Structured matt,898,898,,unconfirmed,unknown
1,OPTION-4a74134efc47e6,architeq-graphite,,Structured matt,1198,1198,,unconfirmed,unknown
1,OPTION-734f99a04e0320,architeq-graphite,,Structured matt,75,75,,unconfirmed,unknown
1,OPTION-63a3d89fbb6999,architeq-earth,,Structured Honed,598,1198,,unconfirmed,unknown
1,OPTION-878b6491b5bfde,architeq-earth,,Structured Honed,1198,1198,,unconfirmed,unknown
1,OPTION-e1534072ee2c5d,architeq-earth,,Structured Honed,1198,2798,,unconfirmed,unknown
1,OPTION-18cebed2f07bff,architeq-earth,,Structured matt,298,598,,unconfirmed,unknown
1,OPTION-2873a1eec88a35,architeq-earth,,Structured matt,598,598,,unconfirmed,unknown
1,OPTION-2428f274625a48,architeq-earth,,Structured matt,598,1198,,unconfirmed,unknown
1,OPTION-a5f94b0ed05a18,architeq-earth,,Structured matt,898,898,,unconfirmed,unknown
1,OPTION-86f66bed2bb538,architeq-earth,,Structured matt,1198,1198,,unconfirmed,unknown
1,OPTION-d3be22e20437f3,architeq-earth,,Structured matt,75,75,,unconfirmed,unknown
1,OPTION-ed4ee40f178f0b,architeq-clay,,Structured Honed,598,1198,,unconfirmed,unknown
1,OPTION-41d20ce629197a,architeq-clay,,Structured Honed,1198,1198,,unconfirmed,unknown
1,OPTION-b2fd197a9e1ec9,architeq-clay,,Structured Honed,1198,2798,,unconfirmed,unknown
1,OPTION-640189aa53b08e,architeq-clay,,Structured matt,298,598,,unconfirmed,unknown
1,OPTION-8e5195971f0277,architeq-clay,,Structured matt,598,598,,unconfirmed,unknown
1,OPTION-d2755106dfe8ea,architeq-clay,,Structured matt,598,1198,,unconfirmed,unknown
1,OPTION-ddeb64f3d738b3,architeq-clay,,Structured matt,898,898,,unconfirmed,unknown
1,OPTION-f8ac310d7caef1,architeq-clay,,Structured matt,1198,1198,,unconfirmed,unknown
1,OPTION-bcccab005236c6,architeq-clay,,Structured matt,75,75,,unconfirmed,unknown
1,OPTION-cc5ea22669fc1d,architeq-sand,,Structured Honed,598,1198,,unconfirmed,unknown
1,OPTION-a42492de6224ec,architeq-sand,,Structured Honed,1198,1198,,unconfirmed,unknown
1,OPTION-2c5681ab83f45a,architeq-sand,,Structured Honed,1198,2798,,unconfirmed,unknown
1,OPTION-9836423ff4abb6,architeq-sand,,Structured matt,298,598,,unconfirmed,unknown
1,OPTION-da3ffcef8e555e,architeq-sand,,Structured matt,598,598,,unconfirmed,unknown
1,OPTION-b11bc700fe56cb,architeq-sand,,Structured matt,598,1198,,unconfirmed,unknown
1,OPTION-33658e382b0f5b,architeq-sand,,Structured matt,898,898,,unconfirmed,unknown
1,OPTION-6523d367d4da77,architeq-sand,,Structured matt,1198,1198,,unconfirmed,unknown
1,OPTION-47653f9f0a84a2,architeq-sand,,Structured matt,75,75,,unconfirmed,unknown
1,OPTION-350b6e3f093a70,architeq-bone,,Structured Honed,598,1198,,unconfirmed,unknown
1,OPTION-13e2017d8fae48,architeq-bone,,Structured Honed,1198,1198,,unconfirmed,unknown
1,OPTION-79b5409cb6b7ff,architeq-bone,,Structured Honed,1198,2798,,unconfirmed,unknown
1,OPTION-11b4ef953f8e2d,architeq-bone,,Structured matt,298,598,,unconfirmed,unknown
1,OPTION-cc2652ba8d93d3,architeq-bone,,Structured matt,598,598,,unconfirmed,unknown
1,OPTION-6eb3eec0d88223,architeq-bone,,Structured matt,598,1198,,unconfirmed,unknown
1,OPTION-12a8d12b4aeaf6,architeq-bone,,Structured matt,898,898,,unconfirmed,unknown
1,OPTION-392b4e79381c64,architeq-bone,,Structured matt,1198,1198,,unconfirmed,unknown
1,OPTION-350d8ed40e5bc8,architeq-bone,,Structured matt,75,75,,unconfirmed,unknown
1,OPTION-a1119bc78cceab,architeq-mist,,Structured Honed,598,1198,,unconfirmed,unknown
1,OPTION-026c0716aaf7d6,architeq-mist,,Structured Honed,1198,1198,,unconfirmed,unknown
1,OPTION-a1a8713146e46d,architeq-mist,,Structured Honed,1198,2798,,unconfirmed,unknown
1,OPTION-84ecbd9c6d8644,architeq-mist,,Structured matt,298,598,,unconfirmed,unknown
1,OPTION-87d785f4c9eaf9,architeq-mist,,Structured matt,598,598,,unconfirmed,unknown
1,OPTION-c53995370c71f1,architeq-mist,,Structured matt,598,1198,,unconfirmed,unknown
1,OPTION-53b414751e2a1b,architeq-mist,,Structured matt,898,898,,unconfirmed,unknown
1,OPTION-816b6ae1c95f1c,architeq-mist,,Structured matt,1198,1198,,unconfirmed,unknown
1,OPTION-a6a78b2e5f24a1,architeq-mist,,Structured matt,75,75,,unconfirmed,unknown
